1670257894597	>>>	T|ADC|SOL,27,5,27,38|ANG,294|MAG,1,1,1,1|WHL,0|MPU,ACC,2.99,-57.74,998.35|MPU,GYR,-0.03,0.00,-0.03|MPU,MAG,-529.14,148.79,202.66
1670257895707	>>>	T|ADC|SOL,23,3,26,44|ANG,300|MAG,1,1,1,1|WHL,0|MPU,ACC,0.18,-57.19,995.85|MPU,GYR,-0.11,-0.04,0.08|MPU,MAG,-514.81,137.97,209.60
1670257896814	>>>	T|ADC|SOL,24,5,27,38|ANG,311|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.73,-55.54,994.81|MPU,GYR,-0.10,-0.07,0.05|MPU,MAG,-507.64,141.57,202.66
1670257897922	>>>	T|ADC|SOL,24,3,26,43|ANG,312|MAG,1,1,1,1|WHL,0|MPU,ACC,2.20,-56.88,1003.72|MPU,GYR,-0.01,-0.03,0.04|MPU,MAG,-518.39,127.14,206.13
1670257898477	<<<	[C|ADC|T]
1670257898534	>>>	T|ADC|SOL,32,5,28,42|ANG,304|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.83,-55.05,993.41|MPU,GYR,-0.04,0.00,0.07|MPU,MAG,-516.60,121.73,190.53
1670257899030	>>>	T|ADC|SOL,28,2,28,40|ANG,309|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.89,-57.37,992.55|MPU,GYR,-0.01,0.05,0.10|MPU,MAG,-532.73,141.57,199.20
1670257900139	>>>	T|ADC|SOL,29,7,23,42|ANG,310|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.56,-53.34,995.36|MPU,GYR,-0.06,-0.03,0.10|MPU,MAG,-511.22,127.14,202.66
1670257901248	>>>	T|ADC|SOL,24,4,25,43|ANG,295|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.95,-54.69,993.65|MPU,GYR,-0.10,0.02,0.06|MPU,MAG,-511.22,134.36,202.66
1670257902360	>>>	T|ADC|SOL,27,7,30,42|ANG,305|MAG,1,1,1,1|WHL,0|MPU,ACC,1.71,-59.20,997.86|MPU,GYR,-0.11,-0.05,0.06|MPU,MAG,-516.60,132.55,207.86
