1669994137059	>>>	T|ADC|SOL,51,15,101,48|ANG,212|MAG,0,1,1,1|WHL,0|MPU,ACC,0.06,-46.94,947.88|MPU,GYR,-0.02,-0.11,0.21|MPU,MAG,3560.36,-167.44,-127.64
1669994137631	<<<	[C|ADC|T]
1669994137685	>>>	T|ADC|SOL,49,15,103,49|ANG,210|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.40,-46.02,948.61|MPU,GYR,0.08,0.02,0.23|MPU,MAG,-3492.02,-120.00,-2071.42
1669994138175	>>>	T|ADC|SOL,50,18,106,47|ANG,213|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.79,-50.42,951.97|MPU,GYR,0.08,0.05,0.14|MPU,MAG,-470.00,-2767.07,-125.00
1669994139279	>>>	T|ADC|SOL,46,12,108,46|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,0.43,-47.24,947.75|MPU,GYR,0.03,-0.02,0.21|MPU,MAG,-470.00,-120.00,-10834.95
1669994140391	>>>	T|ADC|SOL,49,13,123,51|ANG,207|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.55,-50.90,947.94|MPU,GYR,-0.03,0.06,0.18|MPU,MAG,-470.00,-120.00,7296.98
1669994141500	>>>	T|ADC|SOL,48,12,120,46|ANG,202|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.55,-46.63,948.43|MPU,GYR,0.03,-0.11,0.23|MPU,MAG,3560.36,57.47,-457.09
1669994142611	>>>	T|ADC|SOL,47,13,119,44|ANG,203|MAG,0,1,1,1|WHL,0|MPU,ACC,0.00,-47.91,947.63|MPU,GYR,-0.02,-0.02,0.10|MPU,MAG,-10549.65,-91.89,-2149.18
1669994142643	<<<	[C|ADC|T]
1669994142703	>>>	T|ADC|SOL,51,18,124,46|ANG,206|MAG,0,1,1,1|WHL,0|MPU,ACC,-0.12,-47.55,950.68|MPU,GYR,0.08,0.03,0.18|MPU,MAG,-14239.64,-120.00,-2071.42
1669994143720	>>>	T|ADC|SOL,50,15,123,50|ANG,205|MAG,0,1,1,1|WHL,0|MPU,ACC,0.92,-48.65,953.00|MPU,GYR,0.13,-0.14,0.16|MPU,MAG,-17171.70,3478.53,-2149.18
1669994144830	>>>	T|ADC|SOL,51,15,122,47|ANG,206|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.10,-48.40,949.52|MPU,GYR,-0.05,-0.07,0.21|MPU,MAG,3560.36,-167.44,-132.91
1669994145941	>>>	T|ADC|SOL,46,12,110,45|ANG,208|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.83,-49.56,952.03|MPU,GYR,-0.14,0.05,0.19|MPU,MAG,3560.36,-167.44,188.64
1669994147047	>>>	T|ADC|SOL,52,13,110,48|ANG,211|MAG,0,1,1,1|WHL,0|MPU,ACC,-1.16,-48.28,945.19|MPU,GYR,0.13,-0.11,0.20|MPU,MAG,3560.36,57.47,-439.96
